screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
ivorysuniverse,ivy,,,RT @thebeesdaddy: @b4byplan3t Ppl who say things like “Theydies and Gentlethem” like those are just gendered terms with “they” slapped on i…,no,no,no,no,no,no
Matehiko,Mate ✨,"Cádiz, España","Cosplayer principiante pero memer profesional

Ingeniería electrónica, robótica y mecatrónica en la US

They/Them He/Him 

En esta cuenta lloro y retuiteo memes","@molleteconazuca @3_14_neda I see, we are very distinguished gentlethem",yes,no,yes,no,no,no
ivyprofene,axel,,always 2 steps ahead of y’all. could be 3 but I have asthma,@000000zzzxx well thank you gentlethem,no,no,no,no,no,no
jayuhnarayan,Jaya,,♫ ʕ•̫͡•ʕ*̫͡*ʕ•͓͡•ʔ-̫͡-ʕ•̫͡•ʔ*̫͡*ʔ ♫,RT @thebeesdaddy: @b4byplan3t Ppl who say things like “Theydies and Gentlethem” like those are just gendered terms with “they” slapped on i…,no,no,no,no,no,no
ghostwhitee,rye,"Minnesota, USA",22 | he/they | queer | all I do is cry and read manga | intsa: ghostwhitee | discord: ghostwhitee#8870,If someone unironically calls me a theydie or gentlethem I'm going rip their tongue out and wear it as a sock,yes,no,yes,no,no,no
thurljawn,🌊⛵️Moderna Merbabe🐠🧪,mid-sentence ,"@joebeamday Ambassador | ✍🏾: Racebaitr, Argot Magazine, Rolling Stone, Venus Saturn Square, Community Futurisms II | A literary girl in an illiterate world.",$Gentlethem https://t.co/QBqgfeVMhW,no,no,no,no,no,no
fatassroach,🇸🇸Sarah🇰🇪,she/they,Stream ‘quicksand’•🌙🦗•♑️•👩🏾‍❤️‍💋‍👩🏿,RT @thebeesdaddy: @b4byplan3t Ppl who say things like “Theydies and Gentlethem” like those are just gendered terms with “they” slapped on i…,no,yes,yes,no,no,no
i5hiiiiii,ytph0bic,,"they/them 18 blk, to save y’all from the shock, i am tw // british. now leave me alone",RT @thebeesdaddy: @b4byplan3t Ppl who say things like “Theydies and Gentlethem” like those are just gendered terms with “they” slapped on i…,no,no,yes,no,no,no
alonii8,elias,he/they,i like snails,RT @thebeesdaddy: @b4byplan3t Ppl who say things like “Theydies and Gentlethem” like those are just gendered terms with “they” slapped on i…,yes,no,yes,no,no,no
thebeesdaddy,elijah🐰 ,Atl/sav,"black. 22. scad. he/they. not a man. ——————— i am constantly adding to my digital footprint Cashapp,Venmo,PayPal: elijahmcw",@b4byplan3t Ppl who say things like “Theydies and Gentlethem” like those are just gendered terms with “they” slappe… https://t.co/dRvCsnkjEv,yes,no,yes,no,no,no
Dedjartes,RonniePickleMcStickStick,"Northants, England.","Haiku hack, sloppy noise bucket owner, model painter, disabled health professional, gym-goer. Genuine naughty person. Kink-friendly. Wipe your feet at the door.","@BeingCharisBlog @CreakyJoints This looks so ready to be turned into some sort of medieval oil painting.

'Gentleth… https://t.co/6UQWON8Eyo",no,no,no,no,no,no
alaskanondaroad,Alaskan on the Road,Turtle Island,Alaskan Native🪶 Psych degree 🌳 Wrestling All American🤼‍♀️ Model🌹she/her👣 Village bb gone Urban NDN🌉,I made my first Benji Frankie theydees &amp; gentlethem✨ https://t.co/ZI8gQpcFi6,no,yes,no,no,no,no
