screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
MsJuliaEpiphany,Ms Julia Epiphany 🔞,Montreal (Canada),"Porn star, cam girl, fetish model, phone sex girl, gamer girl, and columnist. Just a HUGE trans slut, playful, fun-loving & respectful ⚢ SFW via @JuliaGreaven","@dgman64 I mean those two are just for starters, and like bimbo just because trophy slut wife is too fucking long to type each time omfg",no,no,no,no,no,no
skvaader_,"Gull @ ""Hey, Jean. Jean Valjean. Hey. Hey. Hello.""",,"Gull || 25 || they/them || Let me live || Jean Moreau simp
🔞 not too much nsfw but still
Banner by @ziegenkind094 💕",RT @EarlCrayTea: IDEAL BIMBO HIMBO RELATIONSHIP https://t.co/4JNs49hPr9,no,no,yes,no,no,no
__Kweku_,Oak🌳,"Accra,Ghana",“People are dying that have never died before” AU’21  Philippians 4:6&7,RT @Fortunate4tun: Please can we help this family with their hospital bills 🙏🏾🙏🏾🙏🏾🙏🏾. This was one of the kids I met on Saturday and I real…,no,no,no,no,no,no
GeneralHealthy,General Healthy,Passionately created by: ,"Fighting for TRUTH in health. BULLSHIT spotter. CHANGE is TOUGH! 
https://t.co/N9Rg8w51b9 https://t.co/mX0tQnbI8f","@laurenboebert Hey...bimbo, how is Marxism like a Ponzi scheme??",no,no,no,no,no,no
oni_bimbo,Abimbola oni,"London, England",Wife | mother | Worshiper | Song Writer | Youth Mentor | Talk Show host | Jesus Is Lord,"for that righteous man, living among them day after day, was tormented in his righteous soul by the lawless deeds h… https://t.co/8r89n2UUCZ",no,no,no,no,no,no
YnRaph_,Raphael,,,RT @CharmingDespair: 🔪: Imagine a service that say they'll make you handsome or gorgeous!...but secretly is just turning you into a fashion…,no,no,no,no,no,no
FindomAriaaa,𝘊𝘦𝘳𝘵𝘪𝘧𝘪𝘦𝘥 𝘛𝘩𝘰𝘵,🇨🇦 | $30 Tribute ,💥 She/They • 𝙰𝚃𝙼’𝚜 𝙾𝚗𝚕𝚢 • Cyber-Bully • 𝔻𝕠𝕞𝕞𝕖 𝕎𝕣𝕖𝕔𝕜𝕖𝕣 💥,RT @FindomAriaaa: I want to collect all the Himbo’s &amp; Bimbo’s of the world.,no,yes,yes,no,no,no
Reyvencos,🐺 Rey 🐺 @ training arc,my den,semi-professional wolf girl,@possum_bimbo Straight up never had a ring given 2 me in my life and I always buy myself the $5 rings that just so… https://t.co/42X5l2Yvyz,no,no,no,no,no,no
___lase,Esalawulot,Nigeria,"18.

My intuition is telling me there'll be better days",RT @Fortunate4tun: Please can we help this family with their hospital bills 🙏🏾🙏🏾🙏🏾🙏🏾. This was one of the kids I met on Saturday and I real…,no,no,no,no,no,no
Wilhelmjnr,William Akpabio Jnr,Nigeria,"Keep it 💯
#TeamArsenal || Battle Rap fan || Tech lover || ff @BattleRapKings",RT @Fortunate4tun: Please can we help this family with their hospital bills 🙏🏾🙏🏾🙏🏾🙏🏾. This was one of the kids I met on Saturday and I real…,no,no,no,yes,no,no
KojisSteakHouse,"Koji, the Humanoid Typhoon",,S P E C T A C U L A R V E R N A C U L A R | 🇵🇷 | he/him | BLM | LGBTQIA+ Rights,RT @EarlCrayTea: IDEAL BIMBO HIMBO RELATIONSHIP https://t.co/4JNs49hPr9,yes,no,no,no,no,no
ersatz_bimbo,авро́ра,,,Funny how three cups of coffee &amp; this tepid but very ordinary solitude can fill enough minutes to call a day,no,no,no,no,no,no
cletus_mfon,Eyeneka @Arsernal,"Lagos, Nigeria🇳🇬","Seafarer , Born again ,Servant of God .
Husband , Father
unrepentant supporter of @Arsenal .
Lover of Humanity. Golden Role","@bimbo_cash Congratulations , that's great",no,no,no,no,no,no
iamweezyking,YUNG KING,,Self Made | God | Crypto | Cruise Catcher | Snapchat - Yung_booss,RT @Fortunate4tun: Please can we help this family with their hospital bills 🙏🏾🙏🏾🙏🏾🙏🏾. This was one of the kids I met on Saturday and I real…,no,no,no,no,no,no
Folarin_ife,Ifeoluwa,"Lagos, Nigeria",Arsenal 🔴⚪️,RT @Fortunate4tun: Please can we help this family with their hospital bills 🙏🏾🙏🏾🙏🏾🙏🏾. This was one of the kids I met on Saturday and I real…,no,no,no,no,no,no
MsJuliaEpiphany,Ms Julia Epiphany 🔞,Montreal (Canada),"Porn star, cam girl, fetish model, phone sex girl, gamer girl, and columnist. Just a HUGE trans slut, playful, fun-loving & respectful ⚢ SFW via @JuliaGreaven",I should just change my bio to bimbo tapping foot impatiently awaiting bigger tits and gape training,no,no,no,no,no,no
Eemarh1,Naeemah,In Your ♥ ,Applied microbiology ll Dental nurse || Entrepreneur || Foodie,RT @Fortunate4tun: Please can we help this family with their hospital bills 🙏🏾🙏🏾🙏🏾🙏🏾. This was one of the kids I met on Saturday and I real…,no,no,no,no,no,no
whoisjaejae,JAÈ,ASTROS VILLE,,RT @Fortunate4tun: Please can we help this family with their hospital bills 🙏🏾🙏🏾🙏🏾🙏🏾. This was one of the kids I met on Saturday and I real…,no,no,no,no,no,no
nobelium24,Orunmila's protege #RepealSSMPA,Somewhere in the rainbow 🌈,"Student chemist| Bibliophile| Infidel|
Humanist| Chelsea FC| He/him.
Transphobes and homophobes do not follow this account. #FreeMubarakBala",RT @Fortunate4tun: Please can we help this family with their hospital bills 🙏🏾🙏🏾🙏🏾🙏🏾. This was one of the kids I met on Saturday and I real…,yes,no,no,no,no,no
possum_bimbo,grems is a they/thems,,I’m just screaming into the void. side profile for @gremlynne . I cosplay and like to bake. DONT FOLLOW ME IF YOU ARE UNDER 18 they /them,"@Reyvencos I’m literally looking at rings for you right now, what’s ur ring size bb?",no,no,yes,no,no,no
