screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
wrykii,sorin*ੈ✩‧₊˚,SHE/THEY/PUP/IT • 16,i AM a dog,"if someone called me a ""gentlethem"" id off them",no,yes,yes,yes,no,no
perfectsIumbers,Naomi Σ,,@helvegyr flickvän immanence nature life,Theybies and gentlethem is the future post genderists want,no,no,no,no,no,no
BigMeanGunGuy,(𝙲𝚕𝚊𝚜𝚜𝚒𝚌) 𝙷𝚎𝚊𝚟𝚢 𝚆𝚎𝚊𝚙𝚘𝚗𝚜 𝙶𝚞𝚢,,"""𝚈𝚘𝚞 𝚠𝚊𝚗𝚝 𝚊 𝚏𝚊𝚒𝚛 𝚏𝚒𝚐𝚑𝚝, 𝚋𝚒𝚐 𝚖𝚊𝚗? 𝙽𝚘𝚠 𝚢𝚘𝚞 𝚐𝚘𝚝 𝚘𝚗𝚎...""
previously @lamTheMedic
RP acc
Not affiliated with Valve
OOC//
23 IRL","~!ᴍᴜɴ ɪɴꜰᴏ!~

-I'm pyro but you can call me whatever the fuck you want
-They/It
-Don't call me a gentlethem. Fuck you.",no,no,no,no,no,no
Chitori_Bocchi,,,Random Anime Retweet & Like,"RT @_jigokucho: Guys ! I asked @hazelartworks for my upcoming pp on social media and also one for my gentlethem 🖤 
I wanted chibi versions…",no,no,no,no,no,no
hazelartworks,Hazel Artworks ° EMERGENCY COMMS °,,"EDITING SERVICES | PH
Officially opening this April 25: https://t.co/E2o1uMUbHc
Support me on: https://t.co/oZ0fIv9Uae","RT @_jigokucho: Guys ! I asked @hazelartworks for my upcoming pp on social media and also one for my gentlethem 🖤 
I wanted chibi versions…",no,no,no,no,no,no
_jigokucho,Ｂａｋｕｂｒｏ 💥,"La Rochelle, France",𝐌𝐚𝐬𝐭𝐞𝐫 𝐢𝐧𝐭𝐞𝐫𝐧𝐚𝐭𝐢𝐨𝐧𝐚𝐥 𝐭𝐫𝐚𝐝𝐞 🎓 | 𝐡𝐞-𝐭𝐡𝐞𝐲 🏳️‍⚧️ | 🏳️‍🌈 𝐜𝐨𝐬𝐩𝐥𝐚𝐲𝐞𝐫 💥🥓☕️ | 💥PP by @hazelartworks | ♈️ | 𝟏𝟗𝟗𝟖,"Guys ! I asked @hazelartworks for my upcoming pp on social media and also one for my gentlethem 🖤 
I wanted chibi v… https://t.co/UqRO5av0wC",no,no,no,no,no,no
xsugaredxrosesx,Soap || c4 tartaglia haver,England,she/they,@bluduxe Gentlethem 😍 m’theydie,no,yes,yes,no,no,no
Mark0Rainville,Mark Rainville,"Seattle, WA","Architect | BIM | VisProg | Parent | Photography | Thoughts, Opinions & Views are my own | They/Them","queer designers / architects out there, check out this survey. I know you have an opinion. 
https://t.co/83uhzT5vsa… https://t.co/18Bk4v7apB",no,no,yes,no,no,no
ArgyllSeaGlass,ArgyllSeaGlass 🏴󠁧󠁢󠁳󠁣󠁴󠁿,West Coast of Scotland,Sea glass jewellery handmade in Argyll on the West Coast of Scotland & #LochLong #Argyll in pictures. #SBS #WOW & #KingOf winner.🔥#MHHSBD member🔥Mike & Marie,RT @ColourfulNikki: Happy Sunday theydies &amp; gentlethem. The House Martins have returned today and I feel incredibly blessed #GratefulHeart,no,no,no,no,no,no
Plutotheworld,Im sick bro 🥲,Keep it halal gays,"#yoongi : Masyallah #ramadhan kareem my muslim pals 🤲

He/They/Dia !! .. 15 !! .. Muslim !!",RT @_ranbloo: @LAFDBE4NIE i have one!! don’t use compliments like “m’theydy” or “gentlethem”!!! they are still gendered!!!,yes,no,yes,yes,no,no
spookylilgoblin,❣️LRL❣️,she/her,(s)ass • BLM,@gentlethem__ that is all i ever want 💕,no,yes,no,no,no,no
SharkoSupreme,Jill,,"20 she/they 
I'm working through some things
icon @silenhalle",Ladies and gentlethem we gottem,no,yes,yes,no,no,no
Qyuinnly,Aero/Aeyx,🌼,"Hello there friends!

Minor | Small/Wannabe Content Creator | Pronouns: He/They + Neopronouns | Alt: @Hycanithe | Priv: @QyuinnlyPriv","THE SECOND I SEE SOME BITCH UNIRONICALLY SAY

""go they/them go!"", ""m'they'dy"", ""gentlethem"", OR ANY OF THOSE FUCKIN… https://t.co/DiGK41arjy",yes,no,yes,no,no,no
rusiabutfish,russia | ACNH BENCHTRIO ART !!,they/them + neos - minor 🇰🇭,benchtrio artist and gatekeeper ! (/hj),"to sum it up ""short uwu owo soft nd theydy / gentlethem who like bugs"" or using neos lmao https://t.co/txG2jJd1tz",no,no,yes,no,no,no
rusiabutfish,russia | ACNH BENCHTRIO ART !!,they/them + neos - minor 🇰🇭,benchtrio artist and gatekeeper ! (/hj),"@o7swt to sum it up ""short uwu owo soft nd theydy / gentlethem who like bugs"" or using neos lmao",no,no,yes,no,no,no
ColourfulNikki,Nikki,"South East, England","Girlguiding fan/ex #GuidingAdvocate. All you need in life is the opportunity for adventure & music, with a dash of faith & love #MentalHealthMatters",Happy Sunday theydies &amp; gentlethem. The House Martins have returned today and I feel incredibly blessed #GratefulHeart,no,no,no,no,no,no
zeneatsu,andy | ceo of mono,lGbT •disabled | ✡️ ‎דְּבִיר ,#ASH: We just killed our girlfriend with a chainsaw. Does that sound “fine”? • they/them • 19 • ∞ • multifandom #BLM,if you call me a “theydie” or “gentlethem” i will gut you and take your spine as a trophy,no,no,yes,no,no,no
weeniesthutjr,rocky mc cork,ur mom,"she/they/xe, lesbian, a huge josh groban stan in 2021; i’m like the seal from tusk but a circus man","RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,yes,yes,no,yes,no
blazed_dream,aravena,he/they,"girl but experimenting with he/they :)
erettwt(?), bootwt and sbitwt mainly :D","RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",yes,no,yes,no,no,no
h0nkkali,kali !,they/them,minecraft or something,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,no,yes,no,no,no
nopeekaboo,nope,"Florida, USA",i love my friends,Gentlethem,no,no,no,no,no,no
jebuschristtt,mars🦦,slowtown,"they/them xe/xem ♡
17 ♡
see pinned before interacting ♡","RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,no,yes,no,yes,no
moobloom_lover,beeeeeeeeeee,she/he/honk,i only tweet in bzz,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",yes,yes,no,no,no,no
islecfdream,tan is offline.,nonbinary !  |  he/they/she,"#TUBBO:  netflix and chill?  no, google and regret.","RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",yes,yes,yes,no,no,no
WLWFlSCHL,💙,THEY! STAR! FOG! MI! MIST!,#KAEYA: i didn’t ask to be this interesting . . .  but if the crown fits,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,no,yes,no,no,no
jayiguessss,jay ;),i miss tubbo ,"#TUBBO Skrrrrt and hit the DICK👊 II minor II ptgc ^__^ II nb , any pronouns",@ohmykarI @TYRANTEEF stop calling me a gentlethem://,no,no,no,no,no,no
P0TH0LES,laika˚🦢,claire!bea!bils!tay,"⌗ immunity, track 8. . .she/they!¡fae/faer ˚ 18","RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,yes,yes,no,no,no
ARTEM1SPAGES,anisha ⛓,she/her ,rlly gay | cr: wuthering heights | 8/24 📚 | gay,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,yes,no,no,no,no
ltyhyuck,`,she/her,#TAEYONG : yes I steal ltyhyuck's ideas,ladies and gentlethem— him 😥😥😥 https://t.co/qTcYVxirbv,no,yes,no,no,no,no
llamarmy__,rubie :) 29 DAYS UNTIL YWGTTN ♡,they/she,"""my twitter feed's like my brain, 'cause i have it on dark mode""","RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,yes,yes,yes,no,no
MeadowCris,♥︎Meadow♥︎,Bdegc - br(&r)egc,|| Stan ruler boy and muffin man || She/Her || #happytwt || #RATCOTWT SUPREMACY || minor || Layout by @layaakasomeone ||,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,yes,no,no,no,no
sapphicfairyy,leo,sunny ♥,they / them | lesbo,@intrntbf LMAO and wtf is a “gentlethem”🙁,no,no,yes,no,no,no
MYLM4NBURG,aether/bat ²³ ! unclefucker (/ij),14 | 18+ + cishets dni,he / they / it / fire | layout by @/SAD_istfied,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",yes,no,yes,yes,no,no
vespayik,Vespayik,"Alberta, Canada",N-B they/them | Queer ♠️ | 26 | autistic | Pimicikamak Cree and whitepassing | 18+ only | @CrossingVespi AC side account | ✿❀ 🏳️‍🌈 | BLM,"RT @cosmignon: Finished commission for @Spacialshepherd! Presenting the esteemed Professor Anthony Scunthorpe-Fortesque, a gentlethem of cl…",no,no,yes,no,no,no
NoNotTheParrot,mel 🍄 || I'm tired,she/they (i prefer she),feral boys & beeduo | 17,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,yes,yes,no,no,no
dnfhateaccount,PUPPY!! #9663 ☆,any pronouns | 14 | ♉︎ ,average quackity enjoyer,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,no,no,no,no,no
PUFFYCHUS,amelie ^_^ selfie 📌,,THEYTHEM,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,no,no,no,no,no
darkoaklogs,jazzy,she fae | pfp @yanteruu,origins smp enthusiast,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,yes,no,no,no,no
honkbriann,may ʚϊɞ,"prefer,she/her. xe/xem is ok.",Gnf my little meow meow,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,yes,no,no,yes,no
bonkingbees,Isabelle !,Minor !!,#TUBBO: I wanna be your favorite boy ◾️ #RANBOO: You are,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,no,no,no,no,no
minyobian,león⁷ joaquín torres bf (REAL),family’s more than just dna. it’s about people who care and take care of each other.,9-1-1 writers pay my therapy bills challenge | they/he/xe,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",yes,no,yes,yes,yes,no
melodyynotfound,melody,she/they minor,no thoughts just dnf,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,yes,yes,no,no,no
genderplease,M:D,They/Xe/Zir|minor ,https://t.co/nAfmDOJlei carrd by: @halospunisher layout by @SAD_istfied     We Da People https://t.co/4T4icJJWaJ,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,no,yes,no,yes,no
Vaninova_Arts,☄️ Vani ☄️ what do i put here,,Vani | He/They/It | Minor,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",yes,no,yes,yes,no,no
MoncherOf,Beef! (i don’t even know arc),they/them,"My name is made from letters of the alphabet. i also like Love Live, BNHA and Nintendo, DDLC, Undertale, actually getting sleep, you name it.",RT @applebbae: if you say “go they/them go” “m’theydies” “gentlethem” and u don’t use they/them pronouns i hope u choke,no,no,yes,yes,no,no
LightSatanism,bex,they/she,parasocial relationship with danny devito ♔ ᓚᘏᗢ cpfqgc,RT @applebbae: if you say “go they/them go” “m’theydies” “gentlethem” and u don’t use they/them pronouns i hope u choke,no,yes,yes,no,no,no
