screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
HorrorNerdWars,🐺Wolf🐺,"Maryland, USA","I Hold A Bloody Axe Dress In Hatchet Red We Speak Languages People Don't Understand -Violent J, Get Busy Living,Or Get Busy Dying -Stephen King. Call Of Duty","RT @PrinceCutiepie: 🍃Happy 420! 🍃 💨💨

On a side note, Ever been fucked while high as hell? 💨 🥴💦
 #latino #420day #Happy420 #femboy #transge…",no,no,no,no,no,no
PRETTYMUTTBOY,♡ honey ♡,sun is pog ,——ftm puppy femboy violated and groped in woods by dom alpha in heat (4k) 🍓 NSFW | officials blocked ! | MLM| POC | NO TW,"RT @LEANTlCHRIST: @11I11I1II1 https://t.co/51mxw8AMAf
$acciddslate 
im a black transman and any amount given will be great to help me save…",no,no,no,no,no,no
catboyzaid,sam BOOK 4 SPOILERS,,"any prn , minor , middle eastern/white , read carrd byf !! - im not very active here lol mutuals can rq my priv @nonbinarylake","RT @LEANTlCHRIST: @nikki101pistar @muttbonez https://t.co/51mxw8AMAf
$acciddslate 
im a black transman and any amount given will be great t…",no,no,no,no,no,no
pervythembo,🌧xai/cloud || tez’s perv 🌧,sobbing cutely,17 || -15 & +19 dni || they/its || tez♡ || BLM || priv/vent @saddthembo || this acc is semi-nsfw btw,"RT @LEANTlCHRIST: @11I11I1II1 https://t.co/51mxw8AMAf
$acciddslate 
im a black transman and any amount given will be great to help me save…",no,no,yes,no,no,no
i_love_miIfs,ً tweet / rt limit,any pronouns,average bandori enjoyer . . . 2 months till endori ras 🎧,RT @95zkento: reposting my gofundme for #TransDayOfVisibility i raised to goal so that i can help my best friend move out as well since she…,no,no,no,no,no,no
L0TUSFLWERS,lola bitch !!,17 | she/they | $lotusflwers,⠀        ⠀        ⠀        ⠀        ⠀        ⠀        ⠀        ⠀        ⠀         ·˚ ༘₊·*yung hot ebony*·˚ ༘₊⠀        ⠀        ⠀        ⠀        ⠀        ⠀     ,"RT @LEANTlCHRIST: @11I11I1II1 https://t.co/51mxw8AMAf
$acciddslate 
im a black transman and any amount given will be great to help me save…",no,yes,yes,no,no,no
EMOBOYLAW,☆,SHE/HER 16 ♡,"#LAW: No Jokes Today, Just Pain 😔","RT @LEANTlCHRIST: @nikki101pistar @muttbonez https://t.co/51mxw8AMAf
$acciddslate 
im a black transman and any amount given will be great t…",no,yes,no,no,no,no
ratbytefever,♡ noodle ♡ - has covid again,somewhere shitty,uses tws !! - new acc same stupid dumb bitch - https://t.co/mTOuTXqtzl - semi nsfw ? - DO NOT DM ME IF WE DO NOT INTERACT REGULARLY,"RT @LEANTlCHRIST: @11I11I1II1 https://t.co/51mxw8AMAf
$acciddslate 
im a black transman and any amount given will be great to help me save…",no,no,no,no,no,no
bounceberry87,i believe in catboy supremacy,xenogendered ppl ily,🔶️ if i dont reply its not your fault im just sad || pākehā (white) || minor ✿,RT @95zkento: reposting my gofundme for #TransDayOfVisibility i raised to goal so that i can help my best friend move out as well since she…,no,no,no,no,no,no
MIDORIYAISM,ًCHECK RTS,read carrd byf,⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀HE! THEY! XE! LESBIAN! 15! ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀,"RT @LEANTlCHRIST: @nikki101pistar @muttbonez https://t.co/51mxw8AMAf
$acciddslate 
im a black transman and any amount given will be great t…",yes,no,yes,no,yes,no
louslefteye,Dee ♡,in a world of my own,"⠀⠀⠀⠀if you ever feel alone, don’t ‧ ₊ ˚⠀ ⠀⠀⠀⠀⠀⠀⠀⠀ ⠀ . . . she¡her ☁️ 🖇",RT @95zkento: reposting my gofundme for #TransDayOfVisibility i raised to goal so that i can help my best friend move out as well since she…,no,yes,no,no,no,no
gayestv,kit,pup/bun,Yoonmin,"RT @LEANTlCHRIST: @nikki101pistar @muttbonez https://t.co/51mxw8AMAf
$acciddslate 
im a black transman and any amount given will be great t…",no,no,no,no,no,no
teteluv3r,Taehyung,Ayo SUGA 3년 전 여기 첨 왔던 때 기억해? 왠지 형이랑 나랑 막 치고박고 했던 때 벽지도 화장실도 베란다도 다 파란 집 그 때 난 여기가 막 되게 넓은 집인 줄 알았지,they/he/xe 🫂 semi ia bc of school,"RT @LEANTlCHRIST: @nikki101pistar @muttbonez https://t.co/51mxw8AMAf
$acciddslate 
im a black transman and any amount given will be great t…",yes,no,yes,no,yes,no
ensvoi,🧁,any + xe xem,,RT @95zkento: reposting my gofundme for #TransDayOfVisibility i raised to goal so that i can help my best friend move out as well since she…,no,no,no,no,yes,no
urangeljf,ً ً,she it   carrd byf pls,tall ebony has depressive episode (4k) mw: @yrpervbf,"RT @LEANTlCHRIST: @urangeljf https://t.co/51mxw8AMAf
$acciddslate 
im a black transman and any amount given will be great to help me save f…",no,yes,no,yes,no,no
LEANTlCHRIST,⍀,he/him.  18+ dni.,ᅠ ᅠ ᅠ,"@urangeljf https://t.co/51mxw8AMAf
$acciddslate 
im a black transman and any amount given will be great to help me… https://t.co/FTtMgk8xV7",yes,no,no,no,no,no
dalowlander,Stan Kroenke Fan Account,,Super League Me!!,Raiders Tweet got all the D&amp;I massive mounting up who gonna make it to the coveted D&amp;I position first? will it be t… https://t.co/GAblE1hpEt,no,no,no,no,no,no
LEANTlCHRIST,⍀,he/him.  18+ dni.,ᅠ ᅠ ᅠ,"@11I11I1II1 https://t.co/51mxw8AMAf
$acciddslate 
im a black transman and any amount given will be great to help me… https://t.co/JN69l6yPHe",yes,no,no,no,no,no
hotpersonihope,turtle pfp??,He/him,I'm gay or something. also I hate myself. friend code: SW-1925-0076-4999,RT @95zkento: reposting my gofundme for #TransDayOfVisibility i raised to goal so that i can help my best friend move out as well since she…,yes,no,no,no,no,no
LEANTlCHRIST,⍀,he/him.  18+ dni.,ᅠ ᅠ ᅠ,"@sapphosaiki https://t.co/51mxw8AMAf
$acciddslate 
im a black transman and any amount given will be great to help m… https://t.co/oGCUljE9rH",yes,no,no,no,no,no
