screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
samisntokay,Sam Dewire,,,RT @moonycanis: james potter being a himbo AND a dilf... the duality,no,no,no,no,no,no
itsisaacsworld,ISAAC,bad bitch,Earth is no more. he/him #panafrican $minegimme1865 #allBlacklivesmatter ♎️🧘🏿‍♂️🤎🌱☥,RT @devsavesdaworld: The Himbo Trinity https://t.co/yGLI7350sO,yes,no,no,no,no,no
ofhisoptimism,; peter b. parker ♡,prof pic: denaseey,"#ａｎｇｅｌ



                    peter b. parker

                        
    
         18+. triggering themes and possible lewd ahead. read pinned.",RT @ofhisoptimism: the struggle to find buff himbo art 😔🤟,no,no,no,no,no,no
saraehhh,sara,"Hell, MI",she/her :) 🏳️‍🌈,knuckle bine my favorite himbo 🥰 https://t.co/T6JXgzbM8S,no,yes,no,no,no,no
UfFs2VPWIDvwbhj,Real Ice,อ.เมืองนครราชสีมา,"I’m Fan of All Of Them , I’m 18 And My OC","RT @swagmcslick: favourite himbo dilf, detective holland march https://t.co/gFdkXeGDQu",no,no,no,no,no,no
420dallas666,dallas,22; she/her,escapism doesn’t begin to cover it,you know i tweet a lot about wanting a himbo but all my male comfort characters are just uniquely toxic,no,yes,no,yes,no,no
cuddlydean24,Destiny,,"“Still beautiful. Still Dean Winchester.” Multifandom account, she/her, 21+","RT @TheFirstOkiro: Appreciation post to Brendan Fraser. The original himbo actor and an all around humble, sweet man who deserves the world…",no,yes,no,no,no,no
Colossus_Puppy,~colossus puppy~,Australia,27 | Australian Gaymer | Just out here to have a good time and respect everyone honestly,RT @graha_tinya: himbo hooters now provides helicopter transportation service https://t.co/CSYEXKIeBL,no,no,no,no,no,no
SelryuAD,SelryuAD,,"Hypnohorny tiger/dragon, will post my commissions here and interact with fellow hypnosis enthusiasts. Dominant leaning.
https://t.co/RtPxZd5dbt","RT @xbluedudex: Ok hypothetically, lets say ya had a friend, and ya ""accidentally"",  i dunno, wiped their memory after a 3 day long brainwa…",no,no,no,no,no,no
nishicone,Nishu (semi ia 📚),India,"She/Her ⚡
BTS, Biebs, Anime, Manga, Manhwa, Yaoi, Pewds... 
And also I write poetry!",RT @EarlCrayTea: IDEAL BIMBO HIMBO RELATIONSHIP https://t.co/4JNs49hPr9,no,yes,no,no,no,no
slurmp_official,rusty lobotomy tramp stamp,los angeles,"divine but not devout // rooke valera✨he/she/they, 26✨agender angel. putting the bottom in lobotomy (icon by makowka) 🪱 mcreyes brainworms",best part about jerma is his himbo to twink transformation,yes,yes,yes,no,no,no
wingedfreckles,jay,Brasil,bi | infp | en/pt-br | I love and am very enthusiastic about a lot of things,"RT @TheFirstOkiro: Appreciation post to Brendan Fraser. The original himbo actor and an all around humble, sweet man who deserves the world…",no,no,no,no,no,no
darnokay,alex ☭,"California, USA",i will not apologize for party rocking | he/him | @wahrya,@wahrya why can't he tell the blonde himbo is a fraud,yes,no,no,no,no,no
maresmulti,meyr,"she/her, not a minor","probably the most chaotic kdrama acc ull ever come across. cw: vincenzo, law school, mr sunshine",i will never get over how terrified and sad hanseo looked when hanseok was beating the guys up with his hockey stic… https://t.co/UA5h5A583P,no,yes,no,no,no,no
messrs_mwpandp,airessa,Good Old-Fashioned Lover Boy,she/they ✩☽,RT @moonycanis: james potter being a himbo AND a dilf... the duality,no,yes,yes,no,no,no
HyenaBreezyboi,ENVTUBER🐍HyenaBreezy🐍 The SnakeDredz,Angel Grove,"20.(He/Him/Snakeman). #ENVtuber . DEBUT DATE 5/15. Art tag: #HyenaBreezyart.
🍜Commissions open🍜",@SamiMayVT John makes a pretty good himbo lol,yes,no,no,no,no,no
umbRHELLEa,jay,,"my name is rhelle and i'm a fuckin dumbass 

world of warcraft (WrA-A) - overwatch - twitch - disney - weeb shit 

@SelvekTV 💕 || art acct: @rhelle_art","@Zippiner in our Monster of the Week ttrpg campaign, I play a dude that's bound to a kistune/kumiho and has inherit… https://t.co/jwSifb3Gzw",no,no,no,no,no,no
AL_Draws1,AL ❥♡ EDGE OF SLEEP TV SHOW ERA???,Unus Annus's Graveyard,"丨oh wow, it's missing Unus Annus hours already?丨 #Wewerehere #UnusAnnus #MementoMori 丨Full-time Unus, part-time keyblade wielder丨She/Her丨 🇵🇾🇻🇪🇺🇸 丨",@merkiplier I miss our beloved himbo,no,no,no,yes,no,no
