screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
WishingWontWork,MakeAWish 🇺🇸,,Good Dog Let's Eat!,"@MattRuppert2 @kxly4news Ladies and gentlemen, I give you a perfect example of a MAGAt with compromised personal integrity: Matt Ruppert.",no,no,no,no,no,no
sammbaammm,sammi 💟,my own world,insta @ samaanthajuarez,"ladies and gentlemen, her https://t.co/GzMhhmOta0",no,no,no,no,no,no
DavidEs2214,ϟDavid Estebanϟ • デビッドエステバン,"San Miguel, Peru","Amante de las noticias, informar y aclarar es lo que hago.
Amo Star Wars, Marvel y DC. 
Aficionado al wrestling. 
Cinéfilo.
#QUÉDATEENCASA.","RT @WWENXT: ""If they want to step up, go ahead, light 'em up, and I'll take them down one-by-one, until there is NO ONE left standing."" - @…",no,no,no,no,no,no
TheOneTrueSky,Keanthony Hill,United States,"He/Him Kingdom Hearts Fan🗝️💙,WWE Fan and I'm a Gamer who loves to play video games🎮 and Anime","RT @WWENXT: ""If they want to step up, go ahead, light 'em up, and I'll take them down one-by-one, until there is NO ONE left standing."" - @…",yes,no,no,no,no,no
Fleming516,danielle fleming,"Mahopac, NY",,RT @Johnknopf10: CHIP ALERT !!! Congratulations to @State14u  on winning the chip this weekend at the Island Fastpitch tournament great job…,no,no,no,no,no,no
bigatwt,R is sick of the government,he/they,Existence is a burden | 18 🏳️‍🌈 | 🇵🇭 | Atheist | RIP Poots🕊️♥️,"tw: r*pe//

Idk if those mfs are serious but please arm yourselves especially to the ladies. On April 24 they're pl… https://t.co/66S7qJ9Mq0",yes,no,yes,no,no,no
makaylarosettie,makayla,"Horseheads, NY",,RT @hdsgirlssoccer: Bittersweet final game of the year!  Horseheads beats JC 7-0!  Great job ladies!  #together #family #cantwaitfornextsea…,no,no,no,no,no,no
Hayes_BHCSports,Tim Hayes,"Bristol, VA",Bristol Herald Courier sports writer,"RT @bluedevilslive: Class 2A State Semi-Final 🏐 Lady Devils fall short 12-15  against the Lady Spartans. Ladies you had a great season!! 
#…",no,no,no,no,no,no
virgobbyg,lulu✨,"Auckland, New Zealand",🤷🏻‍♀️hiii ☺️,RT @___inCANdescent: I have yet to see an “I remember when I lost my mind” tik tok from a man saying an embarrassing thing he did for a wom…,no,no,no,no,no,no
PowerAndProwess,Ahora ella es la Campeona. 𒀭 Not @RaquelWWE.,"𝐓𝐡𝐞 𝐛𝐢𝐠𝐠𝐞𝐫 𝐭𝐡𝐞𝐲 𝐚𝐫𝐞, 𝐭𝐡𝐞 𝐡𝐚𝐫𝐝𝐞𝐫 𝐭𝐡𝐞𝐲 𝐦𝐚𝐮𝐥.","Disruption and destruction go hand in hand, and I fully intend on supplying both until I’m content. In the disarray, soy la belleza que es una bestia. | parody.","RT @WWENXT: ""If they want to step up, go ahead, light 'em up, and I'll take them down one-by-one, until there is NO ONE left standing."" - @…",no,no,no,no,no,no
Oh_Kimm,Luu ⁷,,,RT @___inCANdescent: I have yet to see an “I remember when I lost my mind” tik tok from a man saying an embarrassing thing he did for a wom…,no,no,no,no,no,no
truemira,It Smells Like Delusions In Here,,“If we are going to heal... Let it be Glorious” 🧁🥰🔮,RT @___inCANdescent: I have yet to see an “I remember when I lost my mind” tik tok from a man saying an embarrassing thing he did for a wom…,no,no,no,yes,no,no
LonerByNature24,Lonerbynature,NYC of course,Literally my DNA doesn't have a shred of KISS MY ASS DISEASE!,RT @LilFormers: A ladies of Capcom/SNK sketch by Kinu from 2002. For ref that's not long after Capcom VS SNK 2 was released. https://t.co/b…,no,no,no,no,no,no
Outcastsince94,Lord Yamcha: Lord of Legend!,"Baltimore, Maryland.","#ReleaseTheAyerCut
#RestoreTheSnyderVerse

YouTube Channel: https://t.co/zZfmee6Urm","RT @WWENXT: ""If they want to step up, go ahead, light 'em up, and I'll take them down one-by-one, until there is NO ONE left standing."" - @…",no,no,no,no,no,no
ZineIncoming,Incoming Zines!,zine land,here to share things related to zines! tag us to be retweeted~ supporting all creators ! ˎ₍•ʚ•₎ˏ Not: Individual contributor spotlights/previews pls!,"RT @feantagladies: Moderator Applications are now open for the Fire Emblem Antagonist Ladies Zine! 😈

🌹 https://t.co/Z91DY6nZJl 🌹

The appl…",no,no,no,no,no,no
rntiokta,💙,.,kge • lmh ••••••••• cw : #Vincenzo,"RT @kge_luxxe: I love how I keep seeing these 2 lead ladies linked together on tweets. All power to them 🙏🔥💗 #KimGoEun #JeonYeoBeen 

Who n…",no,no,no,no,no,no
CJ_413,CJ Sanchez,san antonio tx,Christian || Single || I Love Independent Wrestling || @WWE || @WWENXT || @NXTUK || @IMPACTWRESTLING #IndependentWrestling #WomensWrestling,"RT @WWENXT: ""If they want to step up, go ahead, light 'em up, and I'll take them down one-by-one, until there is NO ONE left standing."" - @…",no,no,no,no,no,no
NotMobb,Black,Okc,🧘🏿‍♂️,@dtewill Drop that shit for the ladies or u Poonani,no,no,no,no,no,no
BluntStatement,I Miss Conecuh,,"Alabama's economic growth, Sports, Politics, Socio-economic issues, alcohol, cigars, cars, watches, AUburn sports. Fairfield. Left on Founders!!!",RT @verzuzonline: “There’s a lot of ladies in the chat” - @methodman #VERZUZ https://t.co/5qZrXWNoh6,no,no,no,no,no,no
LolaMar04697166,Black with 2 biological Black parents,,"Only Monoracial Black empowerment over here, #MonoracialBlackHealth #MonoracialBlackExcellence #MonoracialBlackLove and more important #ProMonoracialBlackWomen","Ladies and gentlemen "" the french"" for y'all.nothing good had never come and will never come out of it. they're ful… https://t.co/Oj0JG0y0f4",no,no,no,no,no,no
tathyanaa_,Taty 💕,,Be Kind ✨| IG: Tathyanaaa_,"Ladies go to the gym with your neg. there’s machines to work your legs, she ain’t have to do that 🙄 https://t.co/s2TufiWrcr",no,no,no,no,no,no
NatiBoyDan,Dan,"Cincinnati, OH",Proud wife and mother to Jayyden.,"Kyle Farmer, ladies and gentlemen",no,no,no,no,no,no
Gaynerdman,Fagatha Harkness,"Indianapolis, IN",black lives matter (he/him) $Gaynerdman,RT @___inCANdescent: I have yet to see an “I remember when I lost my mind” tik tok from a man saying an embarrassing thing he did for a wom…,yes,no,no,no,no,no
kerinnnbd,Kerin B.D,,🦖🦖🦖,"RT @wowsela: ladies and gentlemen, jerome polin sijabat✨ https://t.co/vkSsaK4XJy",no,no,no,no,no,no
beeee_randi,Brandi Stuart,,"Executive Senior Associate AD/SWA at Texas Tech| mom to a future Rhodes Scholar| Character Consultant to the student-athletes, coaches and staff that I serve",Yes ladies!!! #gotthatwork https://t.co/XKDSeNqmji,no,no,no,no,no,no
headass_jamisha,Misha 🤎,"Fresno, CA",,RT @___inCANdescent: I have yet to see an “I remember when I lost my mind” tik tok from a man saying an embarrassing thing he did for a wom…,no,no,no,no,no,no
kanyecommune,lucha 🥡,seattle • he/him,new • Ifb,@Jpegtakesws This him ladies https://t.co/xkswM94gnK,yes,no,no,no,no,no
TheKittleKat,TheKittleKat,"Spain, but the ‘S’ is silent",“Kittle” | she/they | 🏳️‍🌈🇵🇭 | fan artist | Don’t repost art k thnx | Icon by @monameiart ✨~Apex Legends~✨,@ColiChampion Bro Apex Legends Ladies is my field of study 😌,no,yes,yes,no,no,no
KingXNaj,King Naj 🤧💕,,,"RT @WWENXT: ""If they want to step up, go ahead, light 'em up, and I'll take them down one-by-one, until there is NO ONE left standing."" - @…",no,no,no,no,no,no
pacsvolleyball,PACS Volleyball,"Georgia, USA",Prince Avenue Christian Lady Wolverines Volleyball,@PACStennis Way to represent Ladies! Great Season!,no,no,no,no,no,no
dntcarednt,rosaaaaaaa,,- https://t.co/rxkKOPAPMr,RT @s64475: We found her! Two lovely ladies saw her standing around disoriented. The asked her if she was OK and asked for her address. The…,no,no,no,no,no,no
TheFirstGeist,o_GEIST_o,W. Coast USA-Tweets are my own,Your friendly Ghostly Wizard Ninja Mecha Pilot Pirate Gamer (PC/PS5) Love #indie #retro #MagicTheGathering & #mmorpg games! Business: TheFirstGeist@hotmail.com,"Ladies. Gents. Sypha from #Castlevania is hooking it up! Also, happy birthday @AleReyn0s0! https://t.co/iVvG4wqpPW",no,no,no,no,no,no
Avocadosme,H Y U N G 🥑,"Kota Surabaya, Jawa Timur","📌 ga ada cakep-cakepnya, tapi seru kalo diajak cuddle 😪","RT @EKAli62898409: For me!  There is No WOMAN DAY OR MOTHER DAY!.
Because being a single Mom child. My mother has given me everything that…",no,no,no,no,no,no
