screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
Tigburrchubz,Fairy of the Soda Fountain -- Tigburr,Your Therapists' Couch,"Mathematical. Yes, This will be on the exam. 18 to enter 21 to drink ;9. Saturday's We're Thots. ca$htag: $TigburrChubz",@boarlord_naked We stan a good thembo &lt;3,no,no,no,no,no,no
nayrenimsaj,cockroach gary,a canopy of bloody bones ,call me Ishmael. (she/her),"are you a himbo, herbo, or thembo?",no,yes,no,no,no,no
niko_the_thembo,^niko^,your moms house,16 !! (-15/18+ pls dni sexually thanks) they/them/its im literally 5’9 pls stop assuming I’m short,RT @labryinthus: hey by the way https://t.co/Io9H5jPxxR,no,no,yes,no,no,no
ChaoticAversion,BIG TODDIES 🔞🛡 💥EMERGENCY commissions open💥,Oklahoma,22 year old nb/trans male (he/they please!). 🔞 commissions open! https://t.co/OKPcmlIozT https://t.co/pvibQLc4DB,"Thembo moment: my boss gave me a pen and said it was from her farm, like made there or for there &amp; without thinking… https://t.co/u43VyEHtsv",yes,no,yes,no,no,no
thembo_hours,your local them🅱️o,,"23 y.o. enby.
Your average NSFW side-account 😔 🔞","@elliskortenaer My arrangements are like:
Sub dps
Dom dps
Switch rogue
Actual tank/healer",no,no,no,no,no,no
thembo_hours,your local them🅱️o,,"23 y.o. enby.
Your average NSFW side-account 😔 🔞","@elliskortenaer W
What is sub dps",no,no,no,no,no,no
ssriprincess333,fire angel 😶☸️,16 📏♀️✝️♌♎♍,hated by Many 161616,"thank U ms . ""aspiring thembo"" i will take Into account  your feedbavk about ""brain rot"" https://t.co/10k1YeqW1e",no,no,no,no,no,no
BrandrLyon,Lyon Brandr,"He/Him, Bi","21+, Minors DNI
Deep in too many rabbit holes
LGBTQ+ and BIPOC Friendly",@TripleQ_VT Thembo tummy... https://t.co/vVKJZtrhIL,yes,no,no,no,no,no
sinsualsadist,peg champ™️,18+ ONLY,♡ 19 ♡ domme/daddy ♡ findom ♡ stronger than you ♡ BLM ♡ Stop Asian Hate ♡ do not repost ♡ https://t.co/e4ppLIbb9O,@space_thembo If you look I tagged the artist. Thanks 👍🏾,no,no,no,no,no,no
notMaxGoof,jellicle🤡daddy,Canada                  he/him,"emo since 93
|
pfp by @ponycide",New sona idea 🦨 Thembo skunk who's way into ska punk (haha gettit),yes,no,no,no,no,no
blurryvessel,brisa 🌸,@therealgrimmie ❤️,weird and sub-zero | they/them | @themilktheory | #UT21 theatre | gamer boy @thnkphnx | 22,"also in case anyone hasn't found it out yet

i am and have been wildly non-binary my entire college career but felt… https://t.co/6Hl69p5QlC",no,no,yes,no,no,no
sundustss,Sun 🌞,adora’s biceps,"24, she/her • legally obligated to RT Adora’s muscles, will put nsfw on your tl • mostly she-ra, tangled, & lok 🏳️‍🌈",@savethewaffle7 Also on the record I’m SO here for thembo Adora but we obviously can’t even get a grasp on basic ge… https://t.co/hRJ3RHbNrC,no,yes,no,no,no,no
OrchidSalamandr,semi-organs total-bod,"them/They,he","😖 ∆iliterate+earworm×headasess¶ 😖 21 year old dingus.
send music reccs.
Follow my partner artworm: @BlushingMush",@blushingmush SS ranked thembo,yes,no,yes,no,no,no
blushingmush,worm,"worming, squirming",u can call me elliot or worm. i make bad art occasionally and i’m gay. i think biology is cool. same @ on insta 🍄he/they. white. 20. DM for commission info!,thembo? no i’m a themBOSS,yes,no,yes,no,no,no
Tooth_Lilli,💞 Adri!! ✨💞,💖 GᗯEᑎ + ᖇᗩE + TY 💖,"🌸 Adri/Andr 🌸 She/They/Nya 🦷 Be Gay, Eat Teeth 🦷 I Draw 🌸 Host of The Patchwork System 🌸 Black Lives Matter | 1312 🌸 icon by @qaliidaseok",Dirt is more a Thembo at heart if anything,no,yes,yes,no,no,no
Tooth_Lilli,💞 Adri!! ✨💞,💖 GᗯEᑎ + ᖇᗩE + TY 💖,"🌸 Adri/Andr 🌸 She/They/Nya 🦷 Be Gay, Eat Teeth 🦷 I Draw 🌸 Host of The Patchwork System 🌸 Black Lives Matter | 1312 🌸 icon by @qaliidaseok","The idea of making Dirt very muscular came to my head and that idea is super threatening 

And that also makes them… https://t.co/MFv9hxsBUX",no,yes,yes,no,no,no
thembo_clown,bunny,"Nebraska, USA",nic • 21 • they/them • libra☼ scorpio☽ leo↑,me when i realized i was ace https://t.co/gcMY3g55TA,no,no,yes,no,no,no
Thembo_Bay,✨Bay❣️,Flavortown ,"i do just be vibing

they/them",RT @SHATHECROW: mother earth a milf forreal happy earth day,no,no,yes,no,no,no
Raymond_DK,Raye T. Kilham,Stolen Duwamish Land,"Proud hubby of @ladykilham, white, anti-(capitalist, fascist, racist & TERF) CPA & writer. ADHD - NB 🤍💛💜 & Bi 💖💜💙 -  - #BLM - poly💗 (He/They) NSFW 18+","Guess who just got their 2nd COVID dose?

This thembo!! 😁😁🎉🎉",yes,no,yes,no,no,no
hydrated_thembo,water father 1312,$thiccyniccy666 ,"i am nicholas, a folk punk enthusiast • (he/they) • 22 • bi • anna 💕• ENFJ • #blacklivesmatter",RT @RicaPenWrites_: wen u talk to children like humans &gt;&gt;&gt;&gt;&gt; https://t.co/piFyw49svk,yes,no,yes,no,no,no
sunflowrhobi,chanyce⁷ 💜 hobi’s wife (REAL),hopeworld,"Now I wish we would smile more It will be okay, because today’s me is doing fine • any pronouns• 22",@princessdaddyve himbo/thembo rights,no,no,no,yes,no,no
lilturkeyclub,playboi farti,"Brooklyn, NY",brooklyn | sexy and feral | хлопчик лесбіянка,@diabetic_thot SUCH THEMBO ENERGY IM HUPED,no,no,no,no,no,no
diabetic_thot,grenade,"Brooklyn, NY",he/him ♊️♒️♋️,@lilturkeyclub I can’t wait for the twink thembo energy this summer,yes,no,no,no,no,no
Thembo_Isa,Isa,,"Isa (They/Them) 
Disabled 
Very rarely know what i'm doing. But i do it looking good.
I like angry music. This is clearly because i am an angry person. :)

UwU","Actual nonce pulling up across from me and a friend to ask for our numbers, then when they said 'we're 16' this man… https://t.co/7yR2D4TDzl",no,no,yes,yes,no,no
erosbespammin,thembo ミ☆,"Queens, NY","idk how i got here • they/them sapphic • 18 • glee, music, anarchy ( agorist, mutualist. )","thembo gym things part 2 
ik the first pic is in a different loc- ppl were staring at me 😭 https://t.co/HTn40b7w7i",no,no,yes,no,no,no
binxriver,Binx,"Beantown, USA",Poet & aggressive hippie (they/them)🖤🌹🦋🏳️‍⚧️,"Fully vaxed after tomorrow.

Gonna start looking at kick boxing gyms. Working on having a Hot Thembo Summer.",no,no,yes,no,no,no
catdorians,mii creatura 😇 😈,icon: telekitnectic,cal(lum)/dorian • he/him xe/xem • 19 • white • 5.21.21 • @codorverse guy • #miitopia stan • CW: angels and demons • QRTs = 🚫 RTs = 🆗 • 🗡️ @fulIscoretrio 🗡️,anyway if you know laine as a human then he seems very smart and intellectual but if you know him as a nephil hes s… https://t.co/dCBeU14Ouq,yes,no,no,no,yes,no
hxhanjo,Hanjo ♥️ ⚧️ ♠️ Hisoillu,No QRT/trace/repost without cr,#HxH • Artist • 🔞 NSFW (18+)‼️• NB demiboy They/He 🏳️‍🌈 • Transmuter • INTP-T • 5w4 • Kuroro/Illumi kin • 🇮🇹 • ✍️ XP-PEN Artist 12 Pro • SFW: @hxhanjo_sfw,"RT @hxhanjo: I can't stop thinking about to draw a more bimbo/thembo horny slutty Hisoka, wearing pink latex, maybe with Illumi they decide…",yes,no,yes,no,no,no
deeznuts4307,soph,,cheese,@dababylove1234 THEMBO...,no,no,no,no,no,no
_marfii,marf,Liverpool,"mary | artist | they/them 
https://t.co/tSLfTXVi8C | https://t.co/x2ym2hXAxT | £marfiii",@bobposting I'm thembo,no,no,yes,no,no,no
hydrated_thembo,water father 1312,$thiccyniccy666 ,"i am nicholas, a folk punk enthusiast • (he/they) • 22 • bi • anna 💕• ENFJ • #blacklivesmatter",RT @civilmisfit: Week 1 of Living with Nico: they know how to cook and keep me well fed 👉🏼👈🏼 &amp; give me the best snuggies,yes,no,yes,no,no,no
dababylove1234,sea,it/he ☆ eng/esp,I hate ed,just call me a slur or something dont ever call me thembo oh my GOD,yes,no,no,yes,no,no
Cosmic_Fish224,WHORECHACHA,,She/They | 26,@ClarkBarKeep This thembo is gonna look like a full fucking snack BABEY,no,yes,yes,no,no,no
perky_thembo,rainbow 🌈,,BLM ACAB they/them  I don’t call myself a man but your wife still calls me to fuck,"RT @LilySimpson1312: Dating App: Hey whats your gender?

Me: Sees Non-binary and selects that

Dating App: Haha thats cool, now please tell…",no,no,yes,no,no,no
Thembo_Spice,Spice,Yiff Hell. (Maryland),19 • He/They • White • Demiboy • mmmm i love plants • icon by @LemonDonutPie banner by @trojin790 Profile may be accidentally nsfw,I think I need to get off twitter tbh,yes,no,yes,no,no,no
HalcyonThembo,Canada Dry Cranberry Gender Ale™️,,"they/he, dia. also pinkcatminht and minuet0fforest. solarpunk leftist, cosmetologist, general pain in the ass. no minors. read carrd b4 you follow!!",@DJxMatchax @ComradeBrigid hell yeah fellow thembo who watches UNHHHH and supports all sex work,yes,no,yes,no,no,no
Apex_Thembo,Pretty Boy (Derogatory) 🗡,He/they ,"22, black lives matter, drink water, honor yourself, don’t be shitty. thanks.","RT @Iconawrites: While I go through the trouble of putting on makeup, the rose-finch just wakes up in the morning and looks like this. http…",yes,no,yes,no,no,no
thembo_clown,bunny,"Nebraska, USA",nic • 21 • they/them • libra☼ scorpio☽ leo↑,"RT @ANGELBABYBITTY: Yes the rumors are true...., my pussy is very tight and I am clinically insane",no,no,yes,no,no,no
dumbfuckington,Max - Person of Sinterest 🛸,An island of solitude.,"Not a human. Never will be. 👽
partner in crime @50nd3r💚","@snarsnarsnar @ThePrinxeVi @50nd3r ""Hot thembo fucked by 2 cyborgs""",no,no,no,no,no,no
Apex_Thembo,Pretty Boy (Derogatory) 🗡,He/they ,"22, black lives matter, drink water, honor yourself, don’t be shitty. thanks.",RT @RexChapman: Amazing.,yes,no,yes,no,no,no
thembo_clown,bunny,"Nebraska, USA",nic • 21 • they/them • libra☼ scorpio☽ leo↑,RT @robinmarceline: Mental illnesses and chronic illnesses are disabilities. You don't have to call yourself disabled if it doesn't feel ri…,no,no,yes,no,no,no
raging_thembo,marshie,they/them ☁️ 17 ☁️ infp ☁️ ♈︎,• pfp by @ranbooiore • tobys platonic spouse • i spam sometimes • i use slurs that i can reclaim •,"this just in i’ve still got feelings for my ex and someone else,,, fun times",no,no,yes,no,no,no
raging_thembo,marshie,they/them ☁️ 17 ☁️ infp ☁️ ♈︎,• pfp by @ranbooiore • tobys platonic spouse • i spam sometimes • i use slurs that i can reclaim •,bud almost ran into an 18 wheeler,no,no,yes,no,no,no
SoftNotWeak,SPIRIT SWAP KICKSTARTER LIVE NOW!,"Redmond, WA",Worker-owned co-op! We make games. Currently working on: “Spirit Swap: LoFi Beats to Match-3 to” -KICKSTARTING NOW- email: contact@softnotweak.com,@enistoja i don't understand ._. pls explain to this thembo ;;,no,no,no,no,no,no
ApolloOtt_AD,Apollo teh Otter (NSFW/AD),"Washington, USA","I’m an otter. They/them. 33. Here there be sex-positive, body-positive images (of myself) and musings. Expect lewd 💖💦 18+ ONLY. NO MINORS.","Thembo Thursday: Text Edition

Last night I got to connect with a friend over a new-to-me kink, and it ended up bei… https://t.co/BU0SY6vZkB",no,no,yes,no,no,no
L_Thembo,LUNGILE🌺,,Be Sure! ||,The boys are having so much today #TheBacheloretteSA more wholesome activities needed!!!,no,no,no,no,no,no
MargCurran_,marg 💫,,they/them.,@arioctober I love the consistency in naming. I always name one of my chickens thembo and they are my favorite and i love them sm.,no,no,yes,no,no,no
L_Thembo,LUNGILE🌺,,Be Sure! ||,Go Gareth! 🥺 #TheBacheloretteSA https://t.co/CrctgMRLMy,no,no,no,no,no,no
L_Thembo,LUNGILE🌺,,Be Sure! ||,"RT @MNet: Come on, take a leap with love 😍 #TheBacheloretteSA🌹",no,no,no,no,no,no
hydrated_thembo,water father 1312,$thiccyniccy666 ,"i am nicholas, a folk punk enthusiast • (he/they) • 22 • bi • anna 💕• ENFJ • #blacklivesmatter",RT @StrictlyChristo: This headline from a paper in Australia. https://t.co/qbgcCvboQb,yes,no,yes,no,no,no
L_Thembo,LUNGILE🌺,,Be Sure! ||,Let’s Go😍💪🏼🏃‍♀️ #TheBacheloretteSA https://t.co/fSEQ9aUKYx,no,no,no,no,no,no
Apex_Thembo,Pretty Boy (Derogatory) 🗡,He/they ,"22, black lives matter, drink water, honor yourself, don’t be shitty. thanks.",RT @jurndan: girls actually love it when you look as fucked up as possible and behave like a maniac,yes,no,yes,no,no,no
L_Thembo,LUNGILE🌺,,Be Sure! ||,I hope you’ve booked your tables and you’re ready to rock with @DJNAVES and @SPHEctacula 😤🤞🏼🥳 #AMM https://t.co/jv6qyAAgAI,no,no,no,no,no,no
thembo_baggins,emo grandpa,"king, they/them, bi, fl, ♎",joss whedon hate account,we back at the dentist kids https://t.co/kfFMyOnqVW,no,no,yes,no,no,no
Thembo_Bay,✨Bay❣️,Flavortown ,"i do just be vibing

they/them",RT @dj_stocks12: I’m simply just giving up on men,no,no,yes,no,no,no
Thembo_Bay,✨Bay❣️,Flavortown ,"i do just be vibing

they/them",RT @nocontextmiller: happy earth day https://t.co/e91RydGqZ7,no,no,yes,no,no,no
