screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
Dr_Thembo,Dr Thembo 🏴,,They/Thembo,"@gaywonk I like ""CRT, God Dammit"" more, bit ""The Fake CRT Crisis"" is a better title IMO",no,no,yes,no,no,no
Thembo_OW,Thembo OW :),,"Hi im hunter I play OwOverwatch:) 
They/them","RT @Twobold_: A child shows me a 'meme' consisting entirely of an image of beans.

I do not laugh, and he sighs.

""You do not get internet…",no,no,yes,no,no,no
Thembo_OW,Thembo OW :),,"Hi im hunter I play OwOverwatch:) 
They/them",RT @chrissyxchi: does changing the Overwatch cowboy’s name solve the harassment issues? no. does it help clean up the game &amp; remove a harmf…,no,no,yes,no,no,no
ArtinandWritin,✨⍣ʟᴀ ᴊᴇss⍣✨💉,,She/Her | 19 | I am no longer baby I want power | Prefiero subir mis dibujos en mi DeviantArt :D,"RT @ThistleSpade: thembo i mean- tk redesign &lt;3 

#ourboyfriend #YourBoyfriendGame https://t.co/qYD6K29n0N",no,yes,no,no,no,no
RedRiotsDarling,SorchaChaos🌸 Feeling Petty in Pink,,"30. She/They, Disaster Bisexual. This close to going feral 🤏 Unrepentant MHA multishipper","@KTGWrites 🎶 This thembo's on fiiiiiire 🎶 But for real, I love it, it's such a beautiful fall look!",no,yes,yes,no,no,no
M1dnightBerries,Berry,,23. they/them. Your Boyfriend appreciator and general NSFW account. Profile picture by @Lyapkate,"RT @ThistleSpade: thembo i mean- tk redesign &lt;3 

#ourboyfriend #YourBoyfriendGame https://t.co/qYD6K29n0N",no,no,yes,no,no,no
batty_tee,🦇 Batty 🦇 @ Chubby Y/N supremacy ❤️✨,,"Bat/Tee/Batty / 20 / NB POC - I go by she/they / 🖤 simp 🤍 
pfp by ✨💕 @mixuny1

🔞 NO minors and no age in bio will be blocked 🔞",@ThistleSpade CHUBBY THEMBO TK MY BELOVED...AND I LOVE THEIR TAIL ITS SO FITTING I https://t.co/aEYPsU1aYr,no,yes,yes,no,no,no
batty_tee,🦇 Batty 🦇 @ Chubby Y/N supremacy ❤️✨,,"Bat/Tee/Batty / 20 / NB POC - I go by she/they / 🖤 simp 🤍 
pfp by ✨💕 @mixuny1

🔞 NO minors and no age in bio will be blocked 🔞","RT @ThistleSpade: thembo i mean- tk redesign &lt;3 

#ourboyfriend #YourBoyfriendGame https://t.co/qYD6K29n0N",no,yes,yes,no,no,no
DisasterQueer_,Mercury: CEO Of Stardust,Sealand,Mercury (They/Them) • White • Ace/Aro • Autistic • Anarchist • Vegan/Straight Edge • World's #1 Ash Simp • PFP @soupbasechan,SYSTEM SPOOKS FEATURING MOMMY SHODAN LIVE ON https://t.co/TVh8LH65Rm NOW!,no,no,yes,no,no,no
batty_tee,🦇 Batty 🦇 @ Chubby Y/N supremacy ❤️✨,,"Bat/Tee/Batty / 20 / NB POC - I go by she/they / 🖤 simp 🤍 
pfp by ✨💕 @mixuny1

🔞 NO minors and no age in bio will be blocked 🔞",RT @ThistleSpade: thembo thembo thembo https://t.co/Z7MjIHZ70a,no,yes,yes,no,no,no
EmilyNorris18,EJ Norris,Maine ,"Hello! I'm a happy go lucky writer of Christian based fantasy. I'm ever yearning, always learning, and my pen is still burning.","@jm_steger @disaster_thembo Also, a perfect fit work position was provided for my sister after facing similar application frustrations.",no,no,no,no,no,no
tyrantraveomega,Gian-Carlo🍓Incensed Italixn,FL,2D idol enthusiast. Cat lover. FFXIV: Miku Maekawa (Leviathan). He/Him. Icon: @Subakeye,@SloaneRisette where is thembo tbh,yes,no,no,no,no,no
EmilyNorris18,EJ Norris,Maine ,"Hello! I'm a happy go lucky writer of Christian based fantasy. I'm ever yearning, always learning, and my pen is still burning.","@jm_steger @disaster_thembo *Lear. 
(Though, to be fair, Leer is the way it's spelled the back of the truck and tha… https://t.co/vUsaIaWqJ4",no,no,no,no,no,no
C0RVIDBONES,✒️Observatory,front: tenebris,"🖤 — Audielle, Terrye, @copycatbulbs |
   collective pronouns; it/he; 18+ followers only please |
D&D, OCs, Art, Writing. NOT AN RP ACC|
   icon by; @TOMBofNULL",@theshawnDeer youve been assigned opal for your love of vibrant colours and pure thembo energy (first by occultopos… https://t.co/LoP0aDM5KD,yes,no,no,yes,no,no
EmilyNorris18,EJ Norris,Maine ,"Hello! I'm a happy go lucky writer of Christian based fantasy. I'm ever yearning, always learning, and my pen is still burning.","@jm_steger @disaster_thembo Whoops, pardon me! Four including King Leer.",no,no,no,no,no,no
EmilyNorris18,EJ Norris,Maine ,"Hello! I'm a happy go lucky writer of Christian based fantasy. I'm ever yearning, always learning, and my pen is still burning.","@jm_steger @disaster_thembo Hahaha, yeah, how it went down was actually pretty incredible. All in all, there have been three free cars.",no,no,no,no,no,no
jm_steger,👻⚰️ Nightmare Daddy 🦇🪦 is on a trail 🍂🥾🍄,((TRANS))ylvania,Mato Jonas Steger. said MAA-Tuw 🖤 Anishinaabe (native)🥀 Graphic Designer ⚰️ Author 🖋️ Vampyr  👻 Hiker 🍂 Photographer 📷 rep @hannahvanvels 💀 he/they 👑,@EmilyNorris18 @disaster_thembo I could use a free car 🤣,yes,no,yes,no,no,no
EmilyNorris18,EJ Norris,Maine ,"Hello! I'm a happy go lucky writer of Christian based fantasy. I'm ever yearning, always learning, and my pen is still burning.",@jm_steger @disaster_thembo I've certainly seen it already. We've got quite a few stories. Like the free cars.,no,no,no,no,no,no
Brittan72468206,Brittany Klein,,26/ selfshipper/ autism,"RT @ThistleSpade: thembo i mean- tk redesign &lt;3 

#ourboyfriend #YourBoyfriendGame https://t.co/qYD6K29n0N",no,no,no,no,no,no
crankyassho,s.h. (they/he),"Mumbai, India","spotify playlists curator
(they/he) 🏳️‍🌈 non-binary",@dykerani will channel by thembo energy only for u,yes,no,yes,no,no,no
Apex_Thembo,Krios (yeah we gay),He/they ,"23, Bi, hydration enthusiast. This ain’t a place for minors, i say bad words and shit. If you’re a racist, bigot, or overall shitty old white dude, choke. ty ❤️","RT @sneaknspell: How I imagine Ashton, @executivegoth . #CriticalRoleArt #CriticalRoleCampaign3 #CriticalRole #criticalrolefanart https://t…",yes,no,yes,no,no,no
jm_steger,👻⚰️ Nightmare Daddy 🦇🪦 is on a trail 🍂🥾🍄,((TRANS))ylvania,Mato Jonas Steger. said MAA-Tuw 🖤 Anishinaabe (native)🥀 Graphic Designer ⚰️ Author 🖋️ Vampyr  👻 Hiker 🍂 Photographer 📷 rep @hannahvanvels 💀 he/they 👑,"@EmilyNorris18 @disaster_thembo I can understand, but i know that. Things have a way of sorting themselves",yes,no,yes,no,no,no
EmilyNorris18,EJ Norris,Maine ,"Hello! I'm a happy go lucky writer of Christian based fantasy. I'm ever yearning, always learning, and my pen is still burning.","@jm_steger @disaster_thembo It's definitely bizarre and frustrating, but the shift to a new era is rarely easy. The Lord's got this.",no,no,no,no,no,no
Flora_Uni,Flora,United States,23 She/her 💗💜Bisexual 💜💙⭐~Ta-da~⭐ 🔞NSFW🔞 page idk No minors I’ll put dirty artwork on here eventually...,"RT @ThistleSpade: thembo i mean- tk redesign &lt;3 

#ourboyfriend #YourBoyfriendGame https://t.co/qYD6K29n0N",no,yes,no,no,no,no
YOURNAME_KRIS,💙🌹~𝓚𝓻𝓲𝓼 ~🌹💙,Warning: NSFW on TL at times!,🔞 'Your Boyfriend' OC RPer || Semi Lit/Literate || SFW/NSFW || Multi Shipper || Header is from the game by: invertedmindinc,"RT @ThistleSpade: thembo i mean- tk redesign &lt;3 

#ourboyfriend #YourBoyfriendGame https://t.co/qYD6K29n0N",no,no,no,no,no,no
jm_steger,👻⚰️ Nightmare Daddy 🦇🪦 is on a trail 🍂🥾🍄,((TRANS))ylvania,Mato Jonas Steger. said MAA-Tuw 🖤 Anishinaabe (native)🥀 Graphic Designer ⚰️ Author 🖋️ Vampyr  👻 Hiker 🍂 Photographer 📷 rep @hannahvanvels 💀 he/they 👑,@EmilyNorris18 @disaster_thembo Oop! You'll get something soon no doubt!,yes,no,yes,no,no,no
honnie_dk,ⓗⓞⓝⓝⓘⓔ,,-ˏˋSurvivingˎˊ-  || 18 yo ||,"RT @ThistleSpade: thembo i mean- tk redesign &lt;3 

#ourboyfriend #YourBoyfriendGame https://t.co/qYD6K29n0N",no,no,no,no,no,no
EmilyNorris18,EJ Norris,Maine ,"Hello! I'm a happy go lucky writer of Christian based fantasy. I'm ever yearning, always learning, and my pen is still burning.","@jm_steger @disaster_thembo Neat! Wouldn't mind looking into that later. Really shouldn't right no. Currently no income, haha",no,no,no,no,no,no
jm_steger,👻⚰️ Nightmare Daddy 🦇🪦 is on a trail 🍂🥾🍄,((TRANS))ylvania,Mato Jonas Steger. said MAA-Tuw 🖤 Anishinaabe (native)🥀 Graphic Designer ⚰️ Author 🖋️ Vampyr  👻 Hiker 🍂 Photographer 📷 rep @hannahvanvels 💀 he/they 👑,"@EmilyNorris18 @disaster_thembo Well if i buy directly from canon on Amazon, prices are the same. And yup you can get them refurb!",yes,no,yes,no,no,no
EmilyNorris18,EJ Norris,Maine ,"Hello! I'm a happy go lucky writer of Christian based fantasy. I'm ever yearning, always learning, and my pen is still burning.","@jm_steger @disaster_thembo Oh, canon websites gotta be expensive. Didn't know you could get them refurbished.",no,no,no,no,no,no
jm_steger,👻⚰️ Nightmare Daddy 🦇🪦 is on a trail 🍂🥾🍄,((TRANS))ylvania,Mato Jonas Steger. said MAA-Tuw 🖤 Anishinaabe (native)🥀 Graphic Designer ⚰️ Author 🖋️ Vampyr  👻 Hiker 🍂 Photographer 📷 rep @hannahvanvels 💀 he/they 👑,"@EmilyNorris18 @disaster_thembo Canon website, sometimes i buy them refurbished",yes,no,yes,no,no,no
EmilyNorris18,EJ Norris,Maine ,"Hello! I'm a happy go lucky writer of Christian based fantasy. I'm ever yearning, always learning, and my pen is still burning.",@jm_steger @disaster_thembo Get them of Amazon or elsewhere?,no,no,no,no,no,no
jm_steger,👻⚰️ Nightmare Daddy 🦇🪦 is on a trail 🍂🥾🍄,((TRANS))ylvania,Mato Jonas Steger. said MAA-Tuw 🖤 Anishinaabe (native)🥀 Graphic Designer ⚰️ Author 🖋️ Vampyr  👻 Hiker 🍂 Photographer 📷 rep @hannahvanvels 💀 he/they 👑,"@EmilyNorris18 @disaster_thembo Yeah i have a few lenses to choose from rn, which is very helpful",yes,no,yes,no,no,no
KatrinaKitty101,🔞@Devilgirl111 (nsfw),,🔞I have literally no idea what’s going on anymore lol age: 28 currently,RT @ThistleSpade: thembo thembo thembo https://t.co/Z7MjIHZ70a,no,no,no,no,no,no
KatrinaKitty101,🔞@Devilgirl111 (nsfw),,🔞I have literally no idea what’s going on anymore lol age: 28 currently,"RT @ThistleSpade: thembo i mean- tk redesign &lt;3 

#ourboyfriend #YourBoyfriendGame https://t.co/qYD6K29n0N",no,no,no,no,no,no
EmilyNorris18,EJ Norris,Maine ,"Hello! I'm a happy go lucky writer of Christian based fantasy. I'm ever yearning, always learning, and my pen is still burning.",@jm_steger @disaster_thembo Sweeeet. That certainly opens up loads of options.,no,no,no,no,no,no
hellsoperator,🎃😈hellsoperator😈🎃,none ya,"Number 1TK SIMP 
Replehsnatas |23| leader of the white glove society 🎭","RT @ThistleSpade: thembo i mean- tk redesign &lt;3 

#ourboyfriend #YourBoyfriendGame https://t.co/qYD6K29n0N",no,no,no,no,no,no
Dr_Thembo,Dr Thembo 🏴,,They/Thembo,"@HoratioSkald I mean, how else are you supposed to bring your food out to trade? I got two sheets of fresh goat che… https://t.co/MuE4iVbMVJ",no,no,yes,no,no,no
jm_steger,👻⚰️ Nightmare Daddy 🦇🪦 is on a trail 🍂🥾🍄,((TRANS))ylvania,Mato Jonas Steger. said MAA-Tuw 🖤 Anishinaabe (native)🥀 Graphic Designer ⚰️ Author 🖋️ Vampyr  👻 Hiker 🍂 Photographer 📷 rep @hannahvanvels 💀 he/they 👑,@EmilyNorris18 @disaster_thembo I have a zoom lens that goes pretty far!,yes,no,yes,no,no,no
EmilyNorris18,EJ Norris,Maine ,"Hello! I'm a happy go lucky writer of Christian based fantasy. I'm ever yearning, always learning, and my pen is still burning.",@jm_steger @disaster_thembo Got a long lens or are you good at sneaking up?,no,no,no,no,no,no
