screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
quadromat,taylor (dave Ⓥ's version),poo poo pee pee,20 (yuck) he/him °•° microwave hum sounds,"@khanmansoor100 @howyoudoin0li oi cunt, don't talk to my theybie like that..",yes,no,no,no,no,no
ThoughtyGames,Thoughty (they/he),"Pittsburgh, PA",Contact via contact form at https://t.co/yjxGwi6vSx https://t.co/RBysASAWSL,"I have just discovered the term ""theybie"" and by the void's might if you ever fucking call me that, we will never speak again.",no,no,no,no,no,no
chaos_tld,𖤐Chaos The Spooky Demon𖤐,3rd Cave on the left,Level 23. CAUTION: Baby Demon at Play𖤐,@MiniDragamoo @Lexximewbun As a theybie I completely agree.,no,no,no,no,no,no
KjBrodie,kj⛓,United States,I’m not interesting but share my gofundme please!,@alanchrismont I’m so obsessed with you holy shit🥵 my favorite theybie🍄,no,no,no,no,no,no
__nicely,thot wife,sf,caricature,its almost theybie jesus season,no,no,no,no,no,no
hypervw_,Cream your corn,"Chicago, IL",18+ they/ them Capricorn 🏳️‍🌈🇰🇷🇯🇵 Piercing&tattoo artist  @SerenityTattoos  Black Ink Crew Season 7  Polyglot ••BLM,Not me just starting to talk to a cancer theybie and explaining to them why we are perfect together 💀💀,no,no,yes,no,no,no
svkk3r,chay but maybe theo,"Ottawa, Ontario",they/them |  26  |  follow me on ig @ svkk3r,Who tf said Jesus was a theybie 😭😂,no,no,yes,no,no,no
angel_0f_deathx,death angel,,"“pied piper of ass” / slut extrawhoredinaire, top 0.9% / hot enby icon (they/them)",@Mergytroid come here theybie,no,no,yes,no,no,no
superfatkunt,isis,nonbinaryia,3x1$t£n+¡al,theybie,no,no,no,no,no,no
duduonthedaily,femme gintsa,,,RT @Nique_Sithole: My favourite theybie ❤️,no,no,no,no,no,no
NansomeGarlic,garlic,"Austin, TX",You know what this room really needs? A black hole. 🌌 🔞 minors DNI,@angel_0f_deathx You gotta raise your standards theybie 💜,no,no,no,no,no,no
sam_brielle,ₛₐₘ,"Bag End, Shire",❤️💜💙 | FilAm 🇵🇭 | married 6.19.21 ♡ | ♐︎  | 26 | she/they,I want to always be called a cute little theybie 🥺❤️ https://t.co/vraIN5sz7S,no,yes,yes,no,no,no
halfcentaur_,Lyssa 🌷,,"I didn’t come this far, to only come this far 💫 ♒️ she/they",@sam_brielle you’ve got this you cute little theybie 🥺,no,yes,yes,no,no,no
sleepycrimeboy,t(oby?) ✄,they/she/he 17 • acab blm,#QUINN: my life is in the hands of an idiot!  // @catgenderkenma //  🧡,"just saw a 30 y/o call themself a ""theybie""",yes,yes,yes,no,no,no
Nique_Sithole,Ngimkhethile,nique@the-idea.co.za,Okhethiwe. He/They. Tweeting about music here mostly. Writer & performer. Co-founder and contributor @TheIdeaZine. Resident slut at #SluttySaturdays,My favourite theybie ❤️ https://t.co/jRPmMjDLBu,yes,no,yes,no,no,no
gildedobsidian,ryan ♡’s rhys,"18, -75, 19 
ic: @irrttggg",he/they dwt ceo . . talk to me @rhysislunar,@dreamsecretclub hi skrunkly my little tootsie roll hope you’re doing well today my theybie baby my little gentleth… https://t.co/O7lwMJZCNU,yes,no,yes,no,no,no
JoycieCougar,Joycie Cougar,Vaca Muerta Estates,"Newest (and youngest!) resident of Vaca Muerta Estates, Phase 3B (the “good part”). Perky and fit. I love to party! My meatloaf brings the boys to the yard.",@leegiez She is actually a really nice person but is brainwashed with BS right wing social media. This was her post… https://t.co/TxA3eG3x2G,no,no,no,no,no,no
jaayyybugs,Jay 🌙,,"she/they 🏳️‍🌈 || my dogs, disney & dumb shit.",The little theybie in me is living for my fit today cuz I have a flat chest 🥰🥰🥰,no,yes,yes,no,no,no
tapiocatrsa,´͈ ᵕ `͈,any pronouns,rhys! ฅ^•ﻌ•^ฅ,theybie and gentlefolx honorable mention https://t.co/ZwbsGDSNwk,no,no,no,no,no,no
sucrisen,джейд,xy/xyr,💤 artist,if you ever refer to me as a “ theybie “ or a “ gentlethem “ or whatever i will end your life and then mine,no,no,no,no,no,no
