screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
AhangingChad,A hanging Chad,,"I ain’t my message. Only the messenger. not just politics, I post strange things,bear with me and enjoy the oddness. I do retweet nsfw stuff.pfp by @MrBagHead3",RT @bouncyclown: Chris Pratt being a super conservative uptight Christian who divorced Anna Farris was one of the biggest celebrity plot tw…,no,no,no,no,no,no
HWoodland0,Helena☕ (Slow replies),,"#MVRP my art account is @Sweetiesenpai2 
 she/her (mun is 17) ☕
pfp:@DivaCyanide",@FaunistHonest //  Fluffy himbo Marshmallow,no,yes,no,no,no,no
deamsanguine,Dea 🎗,any pronouns ,"mainly for live tweeting  | 
techno ☆ wilbur ☆ ranboo ☆ eret ☆ punz ☆ foolish ☆ skeppy",I love my himbo duo,no,no,no,no,no,no
TringyTheMudkip,🐝 Tringy 🐝,With Mudkip.,🌈 | Any pronouns | #BlackLivesMatter | #JOYCONBOYZFOREVER | @Kai0rie's a VERY strong bean! ❤ | @signorellienzo1 is hot 🔥 | @dem0ntosome is a cracked fruit 💗,RT @bouncyclown: Chris Pratt being a super conservative uptight Christian who divorced Anna Farris was one of the biggest celebrity plot tw…,no,no,no,no,no,no
rayllahickson,gray 👻 boo mfs,United States,i simp hard and whore occasionally. 23. #MotherlandFortSalem he/him,@tbcihtffactng @taylorhickson himbo is fucking gorgeous tho my girl just a goddess,yes,no,no,no,no,no
klngcobras,zuko.,zuko. he/him. 25 ic. (26ooc) mdni. literate. rcbyf. slow dms. multi. min. ♡,"hey there demons. it’s me, ya boy.",@Himbo_Haru so you’re robbing me of the full experience? that’s sick.,yes,no,no,yes,no,no
Luge_Knight,THIS FREAKY MEAT CRAZY,KCMO,just trying to be less of a garbage person every single day,@Himbo_Suave ☺️☺️☺️I can’t wait I need pictures,no,no,no,no,no,no
avathewitchh,ava 🌙 🏳️‍⚧️,She / Her,"Streamer, Ex Semi-Pro CS:GO Player, Metroid, Metal Gear, Trans Goth Icon. NSFW ACC: 🔞 @avathewitch_",RT @bouncyclown: Chris Pratt being a super conservative uptight Christian who divorced Anna Farris was one of the biggest celebrity plot tw…,no,yes,no,no,no,no
apologynjh,♡´･ᴗ･`♡ kay misses harry,she/her,"when i run out of road, you’ll bring me home.",@parttime_himbo i asked myself this exact same question earlier😅,no,yes,no,no,no,no
Himbo_Suave,Himbo Suave,KC,"I lift weights, I’m decently funny and I go to therapy. Amateur Food Reviewer. #KCDonutTour. New Girl Historian. HIMYM Enthusiast. TX ➡️ KS He/Him 18+ NSFW",@Luge_Knight I’ll let y’all know how it is 😅,yes,no,no,no,no,no
nuala1268,just a little guy,,😎,this time next year i WILL be in my himbo era,no,no,no,no,no,no
Luge_Knight,THIS FREAKY MEAT CRAZY,KCMO,just trying to be less of a garbage person every single day,@Himbo_Suave I love this for you 🤝🤝,no,no,no,no,no,no
Punk_Himbo,Neeks,inferno,(ele/ela - He/she) | enfp q não é solzinho | eu i @soraka_do_sus spammando nas quotes | O bookstan que nunca fala de livro| conta de arte @TiredArtist_exe,7 andar https://t.co/5uAlfctLav,yes,yes,no,no,no,no
mooncakeglitter,stargirl,,aesthetic nsfw. all photos are mine. 21. soft ☁️. mdni.,@himbo_bimbo only when i run,no,no,no,no,no,no
simpubus,brooke ♡,𝙲𝚊𝚗𝚊𝚍𝚊,𝟷𝟿 || 𝚋𝚒 || 𝚜𝚑𝚎/𝚝𝚑𝚎𝚢 || 𝙶𝚑𝚘𝚜𝚝𝚏𝚊𝚌𝚎 𝚎𝚗𝚝𝚑𝚞𝚜𝚒𝚊𝚜𝚝 || 𝚙𝚛𝚒𝚟: @paynehaus || ★彡,Punz and Foolish really are the himbo duo,no,no,no,no,no,no
Himbo_Suave,Himbo Suave,KC,"I lift weights, I’m decently funny and I go to therapy. Amateur Food Reviewer. #KCDonutTour. New Girl Historian. HIMYM Enthusiast. TX ➡️ KS He/Him 18+ NSFW",RT @sukh527: Palm Springs was fucking fun as shit. I can’t wait to go back to Cali. https://t.co/Rr4KsTfYeY,yes,no,no,no,no,no
SolidShook,kim kardash ian,"North East, England",,RT @bouncyclown: Chris Pratt being a super conservative uptight Christian who divorced Anna Farris was one of the biggest celebrity plot tw…,no,no,no,no,no,no
radicrow,rio @ haurche plush sample 📌,21 | viet | she/they ,fe + ffxiv | use my art w credit. DONT repost/edit/qrt | 🔞occasional NSFW text🔞 | questions about orders/work dm or email: riolo16180@gmail.com,@mariyekos ur so right!!! he cant be a himbo because hes literally an engineering prodigy... like i dont see anyone… https://t.co/uBVzZNMIBT,no,yes,yes,no,no,no
bouncyclown,🐸🤡Bouncy🤡 🐸,haunted pizzeria,"🤡clown girl🤡 frog girl  🐸🎪  don't be scared, clowns can be cute 🥺
manga artist 🎨 ✨  NSFW art @creampieclown ALT: @cumm13z

comms: open ⭐",Chris Pratt being a super conservative uptight Christian who divorced Anna Farris was one of the biggest celebrity… https://t.co/o1BYIwQgf9,no,no,no,no,no,no
Himbo_Haru,Hatsuharu,20ooc. multi. #wucas,Tell me your desires and I'll bring 'em all to life. HE/THEY. { Vexie; 11/11/20 },"@klngcobras My tits are too big for that, I'll say it with half of my chest instead.",yes,no,yes,no,no,no
